1,3.0425,81.659
2,3.1532,111.27
3,2.9779,162.92
4,4.5831,52.622
5,4.5728,61.63
6,3.579,71.388
7,3.5865,121.44
8,4.0131,130.57
9,4.3676,139.33
10,5.3197,43.717
11,5.5313,148.25
12,6,169
13,7.1185,13.17
14,6.6842,34.663
15,8.2126,26.281
16,7.6281,156.84
17,8.3601,163.3
18,9.3418,19.949
19,9.6792,164.59
20,9.6192,168.79
21,10.976,18.237
22,11.264,13.55
23,12.028,91.858
24,11.866,101.32
25,12.178,112.09
26,12.515,121.49
27,11.765,171.02
28,13.066,61.294
29,12.563,71.589
30,12.492,81.195
31,12.749,131.57
32,13.318,140.51
33,13.701,51.998
34,14.411,150.01
35,15.491,33.587
36,14.525,42.273
37,15.392,158.22
38,17.228,5.4854
39,17.471,17.791
40,16.453,25.147
41,17.041,165.83
42,17.561,171.41
43,20.523,6.2552
44,20.55,9.93
45,21.508,102.34
46,21.967,71.102
47,21.734,81.681
48,21.506,91.425
49,21.765,112.24
50,21.725,122.46
51,22.45,141.6
52,22.66,3.8945
53,22.67,51.377
54,22.505,61.292
55,22.601,132.38
56,23.132,150.52
57,23.696,41.872
58,25.353,24.208
59,24.582,32.414
60,24.497,159.7
61,25.303,167.5
62,26.313,16.461
63,27.271,9.6112
64,26.903,67.55
65,27.119,174.66
66,29.065,3.5804
67,30.58,82.376
68,30.365,90.724
69,30.39,103.38
70,30.418,111.56
71,30.518,123.71
72,31.104,61.876
73,30.731,70.079
74,30.567,131.53
75,31.264,143.44
76,32.101,42.48
77,31.573,49.959
78,32.488,151.42
79,32.838,31.169
80,34.325,23.606
81,33.754,160.62
82,34.33,168.42
83,35.318,15.448
84,34.861,175.49
85,36.822,2.9633
86,36.673,8.1042
87,42.43,160.61
88,43.1,144.02
89,42.727,152.36
90,43.687,169.37
91,45.088,7.3916
92,44.777,14.655
93,44.628,22.558
94,44.561,30.568
95,44.457,176.7
96,51.154,144.39
97,52.618,30.59
98,52.143,152.55
99,52.617,161.43
100,52.484,169.48
101,53.008,177.19
102,54.414,14.499
103,53.675,22.658
104,55.1,6.4305
105,62.303,161.57
106,63.427,144.64
107,62.641,152.91
108,62.634,169.99
109,62.594,177.57
110,64.357,6.4103
111,63.948,14.227
112,63.82,22.685
113,64.597,30.359
114,72.327,153.16
115,72.179,170.3
116,71.72,177.65
117,72.595,30.416
118,72.577,143.48
119,72.619,161.72
120,73.759,6.3789
121,73.808,14.477
122,73.517,22.518
123,73.714,135.01
124,82.066,135.04
125,82.263,161.63
126,81.825,170.32
127,81.669,177.56
128,83.253,6.8568
129,82.58,143.52
130,82.646,153.04
131,83.461,14.477
132,83.551,22.597
133,84.767,30.557
134,90.215,177.62
135,91.92,144.66
136,92.329,152.71
137,91.627,169.4
138,92.69,7.3773
139,92.963,14.774
140,92.636,30.876
141,92.419,161.47
142,93.516,23.546
143,100.38,169.74
144,99.984,176.59
145,101.35,8.0347
146,101.24,161.44
147,101.64,3.1073
148,102.32,15.596
149,103.07,23.734
150,102.53,152.49
151,103.87,144.38
152,104.53,31.512
153,105.21,42.945
154,105.49,50.464
155,105.45,112.45
156,104.89,124.71
157,104.54,132.48
158,105.55,62.547
159,105.68,70.654
160,105.69,83.263
161,105.59,91.562
162,105.58,104.15
163,107.86,175.99
164,109.53,168.68
165,109.54,3.7623
166,110.61,9.3097
167,111.11,16.27
168,110.5,107.94
169,110.94,160.7
170,112.09,24.702
171,111.79,151.77
172,113.49,123.76
173,113.22,133.19
174,112.71,143.02
175,113.63,33.562
176,113.4,42.588
177,114.45,52.152
178,114.25,62.015
179,114.41,71.856
180,114.5,82.622
181,114.51,92.415
182,114.42,103.47
183,114.15,113.18
184,116.37,4.1767
185,116.46,174.73
186,116.51,179.12
187,118.14,10.398
188,118.15,167.55
189,119.46,11.683
190,120.33,159.5
191,120.72,17.885
192,121.29,151.1
193,121.5,25.868
194,121.61,142.38
195,122.82,34.701
196,123.27,52.435
197,123.32,123.06
198,122.83,132.9
199,123.59,43.619
200,124.31,62.533
201,124.49,72.628
202,124.42,82.417
203,124.44,92.798
204,124.26,102.84
205,123.59,113.51
206,124.36,172.58
207,126.16,12.297
208,125.57,171.36
209,127.25,165.49
210,127.53,13.74
211,128.21,19.522
212,128.26,158.39
213,129.26,150.79
214,129.85,26.79
215,130.52,171.59
216,131.43,132.63
217,130.82,141.58
218,132.43,13.787
219,131.6,35.764
220,132.1,44.322
221,132.5,122.71
222,132.59,53.353
223,133.24,63.415
224,133.4,72.609
225,133.45,82.758
226,133.46,103.01
227,132.99,112.68
228,133.3,164.79
229,133.5,92.799
230,134.99,16.36
231,137.02,22.689
232,137.24,28.351
233,137.23,149.69
234,136.81,156.28
235,138.15,35.702
236,138.38,141.16
237,139.08,59.55
